name,position,team,injury_status,pass_comp,pass_att,pass_yds,pass_td,int,rush_car,rush_yds,rush_td,rec,rec_yds,rec_td,tar,tackles,sacks,forced_fumbles,fum_rec,def_int,int_td,fum_td,espn_fpts
Shedeur Sanders,QB,CLE,,165.3,262.6,1816,7.5,6.3,24,134.4,0.7,0,0,0,0,0,0,0,0,0,0,0,105.5
Kirk Cousins,QB,LV,,79.5,122.7,819.1,3.5,2.7,5.5,9.6,0.2,0,0,0,0,0,0,0,0,0,0,0,42.2
Alec Ingold,RB,LAC,,0,0,0,0,0,2.1,8.6,0.1,7.9,58.2,0.2,10.6,0,0,0,0,0,0,0,16.3
Tahj Brooks,RB,CIN,,0,0,0,0,0,30.5,129.1,0.9,0,0,0,0,0,0,0,0,0,0,0,18.4
Adam Prentice,RB,DEN,,0,0,0,0,0,4.1,17.4,0.1,4.1,29.7,0.1,5.7,0,0,0,0,0,0,0,10.5
Connor Heyward,RB,LV,,0,0,0,0,0,4.2,17.6,0.1,4,28.9,0.2,5.4,0,0,0,0,0,0,0,10.3
George Holani,RB,SEA,,0,0,0,0,0,11.2,47.1,0.5,1.4,10,0,1.8,0,0,0,0,0,0,0,10.2
Andrew Beck,RB,NYJ,,0,0,0,0,0,0,0,0,4.2,28.2,0.2,5.3,0,0,0,0,0,0,0,8.4
Riley Nowakowski,TE,PIT,,0,0,0,0,0,0,0,0,4.3,29,0.2,5.7,0,0,0,0,0,0,0,8.1
Michael Penix Jr.,QB,ATL,Q,168.9,267.3,1881.9,9.3,5.2,19.4,76.2,0.9,0,0,0,0,0,0,0,0,0,0,0,112.6
Ja'Tavion Sanders,TE,CAR,,0,0,0,0,0,0,0,0,34.8,301.3,2.1,46.8,0,0,0,0,0,0,0,77.2
Colby Parkinson,TE,LAR,,0,0,0,0,0,0,0,0,24,249.2,2.7,33.7,0,0,0,0,0,0,0,64.6
Elijah Arroyo,TE,SEA,,0,0,0,0,0,0,0,0,24.1,264.1,1.7,35.3,0,0,0,0,0,0,0,60.6
Darnell Washington,TE,PIT,,0,0,0,0,0,0,0,0,31,304,1.9,45.4,0,0,0,0,0,0,0,72.2
J.J. McCarthy,QB,MIN,,54.3,84.9,602.4,3.5,2.3,9.9,44.9,0.7,0,0,0,0,0,0,0,0,0,0,0,41
Carson Beck,QB,ARI,,40.7,65.2,455.1,2.8,1.5,6.6,30,0.3,0,0,0,0,0,0,0,0,0,0,0,30.4
Justin Fields,QB,KC,,12.8,20.6,140.3,0.9,0.4,2.8,15.3,0.2,0,0,0,0,0,0,0,0,0,0,0,10.6
Joe Flacco,QB,CIN,,15.2,24.6,164.3,1.3,0.7,0.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,10.5
Mac Jones,QB,SF,,14.8,22.4,145.7,0.9,0.6,0.9,2.2,0,0,0,0,0,0,0,0,0,0,0,0,8.6
Reggie Gilliam,RB,NE,,0,0,0,0,0,0,0,0,4.1,29.8,0.1,5.2,0,0,0,0,0,0,0,8
Patrick Ricard,RB,NYG,,0,0,0,0,0,0,0,0,3.9,26.7,0.1,5.1,0,0,0,0,0,0,0,7.4
Kendre Miller,RB,NO,Q,0,0,0,0,0,12.9,54.7,0.3,0,0,0,0,0,0,0,0,0,0,0,7.3
Eli Stowers,TE,PHI,,0,0,0,0,0,4.6,19.9,0.2,14.3,142.6,1,19.7,0,0,0,0,0,0,0,37.6
Dawson Knox,TE,BUF,,0,0,0,0,0,0,0,0,24.9,265,2.8,35.8,0,0,0,0,0,0,0,68.2
Mason Taylor,TE,NYJ,,0,0,0,0,0,0,0,0,27.5,231.6,1.1,37.3,0,0,0,0,0,0,0,57.5
Theo Johnson,TE,NYG,,0,0,0,0,0,0,0,0,22.2,231.5,1.4,32.9,0,0,0,0,0,0,0,53.5
Tyler Higbee,TE,LAR,,0,0,0,0,0,0,0,0,15.3,154.4,1.3,22.5,0,0,0,0,0,0,0,38.2
Max Klare,TE,LAR,,0,0,0,0,0,0,0,0,4,38.2,0.4,5.6,0,0,0,0,0,0,0,10
Cole Kmet,TE,CHI,,0,0,0,0,0,0,0,0,21.6,219.3,1.7,30.9,0,0,0,0,0,0,0,53.6
Tommy Tremble,TE,CAR,,0,0,0,0,0,0,0,0,25.6,250,1.9,36.4,0,0,0,0,0,0,0,61.8
Noah Gray,TE,KC,,0,0,0,0,0,0,0,0,25.9,260,1.4,38.1,0,0,0,0,0,0,0,60.1
Noah Fant,TE,NO,,0,0,0,0,0,0,0,0,21.2,179.9,1,27.4,0,0,0,0,0,0,0,44.9
Austin Hooper,TE,ATL,,0,0,0,0,0,0,0,0,20.5,182.4,0.8,27.4,0,0,0,0,0,0,0,43.5
Elijah Higgins,TE,ARI,,0,0,0,0,0,0,0,0,20.9,182.5,0.7,28.7,0,0,0,0,0,0,0,43
Mason Rudolph,QB,PIT,,15,23.3,162.9,0.9,0.7,1.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,8.9
Jameis Winston,QB,NYG,,13.6,22.2,163.3,0.9,0.9,0.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,8.6
Ty Simpson,QB,LAR,,13.5,21.8,146.4,1.2,0.6,1.1,4.8,0.1,0,0,0,0,0,0,0,0,0,0,0,10.1
Riley Leonard,QB,IND,,14.6,22.8,158.1,0.8,0.5,1.2,5.4,0.1,0,0,0,0,0,0,0,0,0,0,0,9.4
Joe Milton III,QB,DAL,,14.8,22.8,159.4,1.2,0.5,1.4,5.9,0.1,0,0,0,0,0,0,0,0,0,0,0,10.7
Jarrett Stidham,QB,DEN,,13.8,22.3,161.3,1.1,0.6,1.6,6.8,0,0,0,0,0,0,0,0,0,0,0,0,10.4
Nick Mullens,QB,JAX,,15.4,23.6,179.3,1.1,0.8,1.1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,10.3
Tommy DeVito,QB,NE,,14.7,22.5,149.8,1,0.4,1.9,9.5,0.1,0,0,0,0,0,0,0,0,0,0,0,10.3
Jake Browning,QB,TB,,14.6,21.9,162.7,1,0.7,1.3,5.5,0.1,0,0,0,0,0,0,0,0,0,0,0,10.3
Jake Elliott,K,PHI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.5
Charlie Smyth,K,NO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.8
Wil Lutz,K,DEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.6
Tyler Bass,K,BUF,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.7
Blake Grupe,K,IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.6
Jake Moody,K,WSH,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.7
Andy Borregales,K,NE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.8
Zane Gonzalez,K,MIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.4
Matt Gay,K,LV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.2
Ryan Fitzgerald,K,CAR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.2
Joey Slye,K,TEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.1
Chad Ryland,K,ARI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7
Andre Szmyt,K,CLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.4
Cade York,K,NYJ,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.3
Giants D/ST,DST,NYG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
Titans D/ST,DST,TEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9
Cowboys D/ST,DST,DAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.7
Commanders D/ST,DST,WSH,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7
Falcons D/ST,DST,ATL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
Raiders D/ST,DST,LV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.3
Bills D/ST,DST,BUF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9
Cardinals D/ST,DST,ARI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3
Dolphins D/ST,DST,MIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7
KaVontae Turpin,WR,DAL,,0,0,0,0,0,17.7,102.5,0.4,18.2,230.4,1.7,28.3,0,0,0,0,0,0,0,67
Tyquan Thornton,WR,KC,,0,0,0,0,0,0,0,0,20.7,310.1,2.5,38.1,0,0,0,0,0,0,0,66.8
Kalif Raymond,WR,CHI,,0,0,0,0,0,4.6,27.2,0.2,26.7,264.8,1.3,36,0,0,0,0,0,0,0,65.4
Jaylin Lane,WR,WSH,,0,0,0,0,0,0,0,0,22.8,281,1.8,36.1,0,0,0,0,0,0,0,64
DeMario Douglas,WR,NE,,0,0,0,0,0,4.1,21.4,0.2,22.8,271.2,1.5,31.1,0,0,0,0,0,0,0,61.5
Chris Brazzell II,WR,CAR,,0,0,0,0,0,0,0,0,22.5,287.7,1.7,36.4,0,0,0,0,0,0,0,61
Devaughn Vele,WR,NO,,0,0,0,0,0,0,0,0,25.1,257.5,1.7,38.3,0,0,0,0,0,0,0,60.7
Jaylin Noel,WR,HOU,,0,0,0,0,0,4.2,22.1,0.1,21.6,239.3,1.4,32.9,0,0,0,0,0,0,0,58.3
Zachariah Branch,WR,ATL,,0,0,0,0,0,0,0,0,20.9,251.9,1.3,32.8,0,0,0,0,0,0,0,55.2
Tutu Atwell,WR,MIA,,0,0,0,0,0,2.1,11.1,0.1,20.7,292.1,0.4,35.8,0,0,0,0,0,0,0,53.7
Troy Franklin,WR,DEN,Q,0,0,0,0,0,2,10.6,0.1,17,215.8,1.8,28.3,0,0,0,0,0,0,0,50.7
Hollywood Brown,WR,PHI,,0,0,0,0,0,0,0,0,18.6,232.6,1.5,29.5,0,0,0,0,0,0,0,50.7
Kendrick Bourne,WR,ARI,,0,0,0,0,0,0,0,0,22.7,239.8,0.7,34.4,0,0,0,0,0,0,0,50.3
Xavier Hutchinson,WR,HOU,,0,0,0,0,0,2.1,12.4,0.1,18.8,231.3,1.1,32.9,0,0,0,0,0,0,0,50
Ashton Dulin,WR,IND,,0,0,0,0,0,4.2,26.4,0.2,17,205.7,0.9,26.2,0,0,0,0,0,0,0,46.8
Treylon Burks,WR,WSH,,0,0,0,0,0,0,0,0,15.7,215.6,1.3,25.8,0,0,0,0,0,0,0,45
Joshua Palmer,WR,BUF,Q,0,0,0,0,0,0,0,0,16.9,205.4,1.2,27.4,0,0,0,0,0,0,0,44.8
Malachi Fields,WR,NYG,,0,0,0,0,0,0,0,0,16.5,196.7,1.1,25.3,0,0,0,0,0,0,0,42.6
Bryce Lance,WR,NO,,0,0,0,0,0,0,0,0,16.4,204.3,0.9,27.4,0,0,0,0,0,0,0,42.2
Jordan Whittington,WR,LAR,,0,0,0,0,0,2.3,12.1,0.1,15,172,1.2,22.5,0,0,0,0,0,0,0,41.6
Dont'e Thornton Jr.,WR,LV,,0,0,0,0,0,0,0,0,15.2,210.6,0.8,27.1,0,0,0,0,0,0,0,40.5
Will Kacmarek,TE,MIA,,0,0,0,0,0,0,0,0,18.4,174.8,0.7,25.6,0,0,0,0,0,0,0,40.1
Erick All Jr.,TE,CIN,Q,0,0,0,0,0,0,0,0,17.3,155.6,1.2,22.9,0,0,0,0,0,0,0,40.1
Drew Sample,TE,CIN,,0,0,0,0,0,0,0,0,17.3,146.1,1.1,22.9,0,0,0,0,0,0,0,38.6
Josh Oliver,TE,MIN,Q,0,0,0,0,0,0,0,0,16.7,150.7,1.1,22.1,0,0,0,0,0,0,0,38.4
Jalen Royals,WR,KC,,0,0,0,0,0,0,0,0,13.6,156.9,1.2,21.7,0,0,0,0,0,0,0,36.5
Julian Hill,TE,NE,IR,0,0,0,0,0,0,0,0,15,146.8,1.1,20.8,0,0,0,0,0,0,0,36.1
Devontez Walker,WR,BAL,,0,0,0,0,0,0,0,0,11.6,166.4,1.2,18.7,0,0,0,0,0,0,0,35.1
Cade Stover,TE,HOU,,0,0,0,0,0,4.2,9.6,0.1,15.5,134.3,0.7,22,0,0,0,0,0,0,0,34.8
Mitchell Evans,TE,CAR,,0,0,0,0,0,0,0,0,14.9,143,0.9,20.8,0,0,0,0,0,0,0,34.8
John Bates,TE,WSH,,0,0,0,0,0,0,0,0,14.8,134.4,1.1,20.6,0,0,0,0,0,0,0,34.7
Skyler Bell,WR,BUF,,0,0,0,0,0,0,0,0,12.1,163.5,1,20.5,0,0,0,0,0,0,0,34.1
Luke Musgrave,TE,GB,,0,0,0,0,0,0,0,0,15,136.3,0.7,21,0,0,0,0,0,0,0,32.6
Chimere Dike,WR,TEN,,0,0,0,0,0,10.1,50.2,0.6,7.1,73.5,0.5,11,0,0,0,0,0,0,0,30.5
Konata Mumpfield,WR,LAR,,0,0,0,0,0,0,0,0,9.9,126.7,1.2,16.9,0,0,0,0,0,0,0,29.3
Tanner Hudson,TE,CIN,,0,0,0,0,0,0,0,0,13.1,110.2,0.9,17.2,0,0,0,0,0,0,0,29.3
Adam Trautman,TE,DEN,,0,0,0,0,0,0,0,0,11.7,113,1,17,0,0,0,0,0,0,0,28.8
Mack Hollins,WR,NE,,0,0,0,0,0,0,0,0,10.8,126.8,0.8,15.6,0,0,0,0,0,0,0,28.1
Luke Schoonmaker,TE,DAL,,0,0,0,0,0,0,0,0,11.4,110.4,0.9,17,0,0,0,0,0,0,0,27.8
Jackson Hawes,TE,BUF,,0,0,0,0,0,0,0,0,11.1,110.1,0.9,15.3,0,0,0,0,0,0,0,27.4
Brenen Thompson,WR,LAC,,0,0,0,0,0,2.1,11.3,0.1,9.5,120.8,0.7,15.9,0,0,0,0,0,0,0,27.4
KeAndre Lambert-Smith,WR,LAC,Q,0,0,0,0,0,0,0,0,9.6,120.8,0.8,15.9,0,0,0,0,0,0,0,27.2
Mo Alie-Cox,TE,IND,,0,0,0,0,0,0,0,0,10.9,110.7,0.9,15.7,0,0,0,0,0,0,0,27.1
Ben Sinnott,TE,WSH,,0,0,0,0,0,0,0,0,11.6,105.7,0.8,15.5,0,0,0,0,0,0,0,26.8
Daniel Bellinger,TE,TEN,,0,0,0,0,0,0,0,0,12.7,111.3,0.5,16.5,0,0,0,0,0,0,0,26.6
Jeremy Ruckert,TE,NYJ,,0,0,0,0,0,0,0,0,12.4,95.6,0.5,16,0,0,0,0,0,0,0,25.1
Calvin Austin III,WR,NYG,,0,0,0,0,0,0,0,0,9.2,111.7,0.6,15.2,0,0,0,0,0,0,0,23.8
Durham Smythe,TE,BAL,,0,0,0,0,0,0,0,0,9.8,94,0.7,14,0,0,0,0,0,0,0,23.6
Ben Sims,TE,MIA,,0,0,0,0,0,0,0,0,10.6,98.4,0.5,15.3,0,0,0,0,0,0,0,23.3
Kyle Williams,WR,NE,,0,0,0,0,0,4.1,22.3,0.2,6.4,91.5,0.5,10.4,0,0,0,0,0,0,0,22.6
Cedric Tillman,WR,CLE,,0,0,0,0,0,0,0,0,9,101.3,0.5,15.6,0,0,0,0,0,0,0,22.2
Kevin Coleman Jr.,WR,MIA,,0,0,0,0,0,0,0,0,9.2,113.4,0.3,15.3,0,0,0,0,0,0,0,22.1
Tez Johnson,WR,TB,,0,0,0,0,0,4.4,23.2,0.2,6.6,77.9,0.6,10.7,0,0,0,0,0,0,0,21.6
Xavier Smith,WR,LAR,,0,0,0,0,0,0,0,0,7.2,89.3,0.7,11.2,0,0,0,0,0,0,0,21.6
Davis Allen,TE,LAR,,0,0,0,0,0,0,0,0,7.8,73.6,0.7,11.2,0,0,0,0,0,0,0,19.6
Mitchell Tinsley,WR,CIN,,0,0,0,0,0,0,0,0,6.6,84,0.8,11.4,0,0,0,0,0,0,0,19.5
Foster Moreau,TE,HOU,,0,0,0,0,0,0,0,0,7.7,79.4,0.6,11,0,0,0,0,0,0,0,19.1
Nate Adkins,TE,DEN,,0,0,0,0,0,0,0,0,7.9,68.6,0.7,11.3,0,0,0,0,0,0,0,18.7
Brock Wright,TE,DET,Q,0,0,0,0,0,0,0,0,7.7,72.3,0.6,10.8,0,0,0,0,0,0,0,18.6
Nate Boerkircher,TE,JAX,,0,0,0,0,0,0,0,0,7.8,73.5,0.6,11.3,0,0,0,0,0,0,0,18.5
Payne Durham,TE,TB,,0,0,0,0,0,0,0,0,7.2,70.9,0.6,10.7,0,0,0,0,0,0,0,18.1
Charlie Kolar,TE,LAC,,0,0,0,0,0,0,0,0,7.3,73.4,0.6,10.6,0,0,0,0,0,0,0,18
Anthony Gould,WR,IND,Q,0,0,0,0,0,0,0,0,7,74.3,0.3,10.5,0,0,0,0,0,0,0,17.7
Jahdae Walker,WR,CHI,,0,0,0,0,0,0,0,0,6.3,71.5,0.7,10.3,0,0,0,0,0,0,0,17.4
Cyrus Allen,WR,KC,,0,0,0,0,0,0,0,0,6.4,79.1,0.5,10.9,0,0,0,0,0,0,0,17.2
Greg Dortch,WR,DET,,0,0,0,0,0,4.6,24,0.4,4.1,39.8,0.3,5.4,0,0,0,0,0,0,0,16.1
Blake Whiteheart,TE,CLE,,0,0,0,0,0,0,0,0,7.1,62.9,0.3,10.4,0,0,0,0,0,0,0,15.4
Isaiah Williams,WR,NYJ,,0,0,0,0,0,2.2,12.7,0.1,3.8,35.9,0.1,5.3,0,0,0,0,0,0,0,13.5
Luke Farrell,TE,SF,,0,0,0,0,0,0,0,0,5.2,50.2,0.4,7.1,0,0,0,0,0,0,0,12.4
Mason Tipton,WR,NO,Q,0,0,0,0,0,4.3,23.7,0.1,3.3,37.5,0.2,5.5,0,0,0,0,0,0,0,11.9
Bo Melton,WR,GB,,0,0,0,0,0,4.5,26,0.1,2.9,37.6,0.3,5.2,0,0,0,0,0,0,0,11.7
Derius Davis,WR,LAC,,0,0,0,0,0,2.1,11,0.1,3.5,37.8,0.3,5.3,0,0,0,0,0,0,0,11.7
Ben Skowronek,WR,PIT,,0,0,0,0,0,0,0,0,5.4,51,0.2,8.5,0,0,0,0,0,0,0,11.7
Tyrell Shavers,WR,BUF,Q,0,0,0,0,0,0,0,0,4,52.2,0.3,6.6,0,0,0,0,0,0,0,11
Isaiah Bond,WR,CLE,,0,0,0,0,0,4.2,23.5,0.1,2.8,36.7,0.2,5.2,0,0,0,0,0,0,0,10.8
