name,position,team,injury_status,pass_comp,pass_att,pass_yds,pass_td,int,rush_car,rush_yds,rush_td,rec,rec_yds,rec_td,tar,tackles,sacks,forced_fumbles,fum_rec,def_int,int_td,fum_td,espn_fpts
Darnell Mooney,WR,NYG,,0,0,0,0,0,2.2,11.9,0.1,30.8,450.9,2.4,57.8,0,0,0,0,0,0,0,91.9
Tre' Harris,WR,LAC,,0,0,0,0,0,0,0,0,34.5,408.3,2.5,53.1,0,0,0,0,0,0,0,89.5
Ryan Flournoy,WR,DAL,,0,0,0,0,0,2.2,12.3,0.1,33.9,383.8,2.7,50.9,0,0,0,0,0,0,0,89.5
Pat Freiermuth,TE,PIT,,0,0,0,0,0,0,0,0,59.9,600.9,2.8,85,0,0,0,0,0,0,0,135.9
Dalton Schultz,TE,HOU,,0,0,0,0,0,0,0,0,59.5,555.5,3.1,82.3,0,0,0,0,0,0,0,133.2
Jaylin Noel,WR,HOU,O,0,0,0,0,0,4.2,22.2,0.1,28.8,322.6,1.8,43.9,0,0,0,0,0,0,0,76.3
Xavier Legette,WR,CAR,,0,0,0,0,0,2.1,10.8,0.1,41.7,500.5,3.2,73.1,0,0,0,0,0,0,0,112.1
Jack Bech,WR,LV,,0,0,0,0,0,0,0,0,34.5,397.8,1.5,54.2,0,0,0,0,0,0,0,82.7
Isaac TeSlaa,WR,DET,,0,0,0,0,0,0,0,0,23.8,301.8,3.2,37.6,0,0,0,0,0,0,0,73
Jonah Coleman,RB,DEN,,0,0,0,0,0,24.5,101.9,0.8,13.1,94.1,0.6,16.9,0,0,0,0,0,0,0,40.8
Kaelon Black,RB,SF,,0,0,0,0,0,35.4,146.6,1,4.1,31.4,0.2,5.3,0,0,0,0,0,0,0,29
Kaytron Allen,RB,WSH,,0,0,0,0,0,12.2,50.7,0.4,4.2,28.9,0.2,5.2,0,0,0,0,0,0,0,15.8
Gunnar Helm,TE,TEN,,0,0,0,0,0,0,0,0,57.7,495.2,3.3,77.2,0,0,0,0,0,0,0,126.5
Chig Okonkwo,TE,WSH,,0,0,0,0,0,0,0,0,53.4,551.3,2.2,72.2,0,0,0,0,0,0,0,121.5
AJ Barner,TE,SEA,,0,0,0,0,0,9.2,18,0.5,44.7,432.7,3.6,60.5,0,0,0,0,0,0,0,113.8
Sam Darnold,QB,SEA,,335.1,512.7,4013.4,24,12.4,44.1,125.6,0.8,0,0,0,0,0,0,0,0,0,0,0,242.6
Bryce Young,QB,CAR,,335.8,539.5,3641.8,20.3,12.1,57.8,272.5,2.1,0,0,0,0,0,0,0,0,0,0,0,238
Fernando Mendoza,QB,LV,,283.4,447.8,3052.4,14.2,10.5,52.1,226.3,1.9,0,0,0,0,0,0,0,0,0,0,0,187.4
Nicholas Singleton,RB,TEN,,0,0,0,0,0,20.3,83.4,0.5,4.3,29.9,0.2,5.5,0,0,0,0,0,0,0,19.7
Demond Claiborne,RB,MIN,,0,0,0,0,0,26.3,110.1,0.8,4.5,29.4,0.2,5.5,0,0,0,0,0,0,0,24
Kimani Vidal,RB,LAC,,0,0,0,0,0,37.4,153,1.2,7.8,62.7,0.4,10.6,0,0,0,0,0,0,0,38.7
Chris Bell,WR,MIA,O,0,0,0,0,0,0,0,0,34.2,448.9,1.7,55.3,0,0,0,0,0,0,0,88.6
Jaylen Wright,RB,MIA,,0,0,0,0,0,55.8,233.1,1.1,7.5,56,0.2,10.1,0,0,0,0,0,0,0,43.3
Ollie Gordon II,RB,MIA,,0,0,0,0,0,49.4,202.8,1.2,3.9,27.8,0.1,5,0,0,0,0,0,0,0,34.8
Malik Washington,WR,MIA,,0,0,0,0,0,12.9,77.5,0.4,41,432.1,1.6,60.4,0,0,0,0,0,0,0,105.9
Jalen Tolbert,WR,MIA,,0,0,0,0,0,0,0,0,35.4,441.6,1.8,60.4,0,0,0,0,0,0,0,89.6
Cooper Kupp,WR,SEA,,0,0,0,0,0,0,0,0,37.9,471.7,2.8,57.2,0,0,0,0,0,0,0,101.5
Caleb Douglas,WR,MIA,,0,0,0,0,0,0,0,0,31.2,405.9,1.5,50.3,0,0,0,0,0,0,0,80.4
Kayshon Boutte,WR,NE,,0,0,0,0,0,0,0,0,26.9,366.4,2.4,41.5,0,0,0,0,0,0,0,77.6
Ja'Kobi Lane,WR,BAL,,0,0,0,0,0,0,0,0,25.8,393.5,2.9,42,0,0,0,0,0,0,0,82
Ted Hurst III,WR,TB,,0,0,0,0,0,0,0,0,22.8,295,2.1,37.3,0,0,0,0,0,0,0,65
Buccaneers D/ST,DST,TB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.8
Packers D/ST,DST,GB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.3
Chris Boswell,K,PIT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.7
Chase McLaughlin,K,TB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.4
Adam Randall,RB,BAL,,0,0,0,0,0,29.3,121.2,0.9,3.6,28.8,0.2,4.7,0,0,0,0,0,0,0,25.1
Samaje Perine,RB,CIN,,0,0,0,0,0,101.8,444,3.4,18.8,139.3,0.7,22.9,0,0,0,0,0,0,0,100.8
LeQuint Allen Jr.,RB,JAX,,0,0,0,0,0,8,33.9,0.2,21.7,148,0.8,28.4,0,0,0,0,0,0,0,46.4
MarShawn Lloyd,RB,GB,,0,0,0,0,0,67.2,286.4,2.1,12.1,85.1,0.6,15.7,0,0,0,0,0,0,0,64.7
Jaydon Blue,RB,DAL,,0,0,0,0,0,48.7,205,1.5,8.8,61.8,0.4,11.3,0,0,0,0,0,0,0,46.8
George Holani,RB,SEA,,0,0,0,0,0,38.9,164.2,1.5,8,62.2,0.3,10.6,0,0,0,0,0,0,0,41.5
Ty Johnson,RB,BUF,,0,0,0,0,0,50.8,219.2,2.1,21.6,208,1.3,30.7,0,0,0,0,0,0,0,84.8
Emari Demercado,RB,KC,,0,0,0,0,0,53.6,254.7,1.4,15.7,107.9,0.6,21.7,0,0,0,0,0,0,0,63.5
Isaiah Davis,RB,NYJ,,0,0,0,0,0,39.1,178.2,1.3,12.9,95.4,0.4,15.9,0,0,0,0,0,0,0,50.8
Emmett Johnson,RB,KC,,0,0,0,0,0,49.4,205.3,1.6,8.4,59.2,0.4,10.9,0,0,0,0,0,0,0,46.3
Chris Brooks,RB,GB,O,0,0,0,0,0,22.4,98.5,0.6,15.7,111,0.6,21,0,0,0,0,0,0,0,43.7
Sean Tucker,RB,TB,,0,0,0,0,0,43.7,182.7,2.4,2,14.4,0.1,2.7,0,0,0,0,0,0,0,37.1
DJ Giddens,RB,IND,,0,0,0,0,0,33.6,141.5,1,8.5,56.8,0.3,10.5,0,0,0,0,0,0,0,36
Keon Coleman,WR,BUF,,0,0,0,0,0,0,0,0,19.4,266,2.2,32.5,0,0,0,0,0,0,0,59.8
Dontayvion Wicks,WR,PHI,,0,0,0,0,0,0,0,0,24.3,310,1.8,39.3,0,0,0,0,0,0,0,65.6
Jaguars D/ST,DST,JAX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6
Colts D/ST,DST,IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
Evan McPherson,K,CIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.1
Nick Folk,K,ATL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.4
Oronde Gadsden,TE,LAC,,0,0,0,0,0,0,0,0,41.6,443.7,3.5,58.4,0,0,0,0,0,0,0,106.3
Greg Dulcich,TE,MIA,,0,0,0,0,0,0,0,0,51.8,581,1.6,75.4,0,0,0,0,0,0,0,119.2
Cade Otton,TE,TB,,0,0,0,0,0,0,0,0,44.6,440.8,2.3,64,0,0,0,0,0,0,0,102.3
Savion Williams,WR,GB,,0,0,0,0,0,9,47,0.3,23.9,271.5,2,36.7,0,0,0,0,0,0,0,69.8
Pat Bryant,WR,DEN,,0,0,0,0,0,0,0,0,28.4,319.6,2.1,45.2,0,0,0,0,0,0,0,72.7
Tory Horton,WR,SEA,,0,0,0,0,0,0,0,0,21.6,299,2.3,35.3,0,0,0,0,0,0,0,65.5
Elijah Sarratt,WR,BAL,,0,0,0,0,0,0,0,0,19.5,294.6,1.8,32.7,0,0,0,0,0,0,0,59.4
Malik Davis,RB,DAL,,0,0,0,0,0,44.2,192.2,1.4,4.1,29.6,0.2,5.7,0,0,0,0,0,0,0,35.6
Emanuel Wilson,RB,SEA,,0,0,0,0,0,11.4,48,0.4,1.4,10.3,0.1,1.8,0,0,0,0,0,0,0,9.9
Geno Smith,QB,NYJ,,361.1,530.6,3813.1,20.3,14.3,58,219.9,1,0,0,0,0,0,0,0,0,0,0,0,231.9
Aaron Rodgers,QB,PIT,,362.7,568.4,3767.9,20.1,11.1,28.1,99.5,0.9,0,0,0,0,0,0,0,0,0,0,0,218.4
Jacoby Brissett,QB,ARI,,327,516.5,3359.1,15,9.2,47.2,210.3,1.3,0,0,0,0,0,0,0,0,0,0,0,199.7
Deshaun Watson,QB,CLE,,191.5,311.3,2042.5,8.4,7,42,211.1,1,0,0,0,0,0,0,0,0,0,0,0,124.2
Dyami Brown,WR,WSH,,0,0,0,0,0,0,0,0,29.6,392.1,2.7,46.4,0,0,0,0,0,0,0,84.6
Darius Slayton,WR,NYG,,0,0,0,0,0,2.2,12.3,0.1,29.7,411.4,1.9,47.4,0,0,0,0,0,0,0,83.6
Treylon Burks,WR,WSH,Q,0,0,0,0,0,0,0,0,28.3,393.6,2.3,46.4,0,0,0,0,0,0,0,81.3
Tyquan Thornton,WR,KC,,0,0,0,0,0,0,0,0,23.8,358.6,2.9,43.5,0,0,0,0,0,0,0,77.2
Andrei Iosivas,WR,CIN,,0,0,0,0,0,2,11.2,0.1,27.3,317.5,2.8,45.8,0,0,0,0,0,0,0,77.2
Will Shipley,RB,PHI,,0,0,0,0,0,9.3,39.6,0.3,11.3,83.5,0.4,14.7,0,0,0,0,0,0,0,28
Devin Singletary,RB,NYG,,0,0,0,0,0,22.3,89.2,0.6,4.2,26.3,0.1,5.1,0,0,0,0,0,0,0,19.9
Tyler Badie,RB,DEN,,0,0,0,0,0,4.1,17.7,0.1,8,65.5,0.4,11.3,0,0,0,0,0,0,0,19.5
Tahj Brooks,RB,CIN,,0,0,0,0,0,30.5,129.4,0.9,0,0,0,0,0,0,0,0,0,0,0,18.5
Trevor Etienne,RB,CAR,,0,0,0,0,0,12.3,52.5,0.3,4.1,29.6,0.2,5.2,0,0,0,0,0,0,0,16.8
Seth McGowan,RB,IND,,0,0,0,0,0,12.6,52.1,0.4,4.3,28.9,0.2,5.2,0,0,0,0,0,0,0,15.7
Kendre Miller,RB,NO,,0,0,0,0,0,12.9,54.8,0.3,0,0,0,0,0,0,0,0,0,0,0,7.3
Jawhar Jordan,RB,HOU,,0,0,0,0,0,12.6,53.9,0.3,0,0,0,0,0,0,0,0,0,0,0,6.9
Jahan Dotson,WR,ATL,,0,0,0,0,0,0,0,0,28.7,358.2,1.8,49.3,0,0,0,0,0,0,0,75.4
Bengals D/ST,DST,CIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.7
Bears D/ST,DST,CHI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5
Trey Smack,K,GB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2
Jake Elliott,K,PHI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.9
Mike Gesicki,TE,CIN,,0,0,0,0,0,0,0,0,40.1,393.5,4.6,57.2,0,0,0,0,0,0,0,107.1
Evan Engram,TE,DEN,,0,0,0,0,0,0,0,0,47.3,463.5,2.2,67.8,0,0,0,0,0,0,0,106.4
David Njoku,TE,LAC,,0,0,0,0,0,0,0,0,29,298.7,2.8,42.5,0,0,0,0,0,0,0,75.4
Michael Mayer,TE,LV,,0,0,0,0,0,0,0,0,36.9,363.1,1.3,54.2,0,0,0,0,0,0,0,80.7
Jake Tonges,TE,SF,,0,0,0,0,0,0,0,0,13.2,135,1.1,18.5,0,0,0,0,0,0,0,32.9
Marvin Mims Jr.,WR,DEN,,0,0,0,0,0,8.2,45.1,0.3,24.2,272.4,1.6,33.9,0,0,0,0,0,0,0,69.8
KaVontae Turpin,WR,DAL,,0,0,0,0,0,17.7,102.4,0.4,18.2,229.9,1.7,28.3,0,0,0,0,0,0,0,66.8
Tua Tagovailoa,QB,ATL,Q,204.1,301.7,2170.9,10.4,7.9,15.9,43.9,0.3,0,0,0,0,0,0,0,0,0,0,0,114.9
49ers D/ST,DST,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9
Jets D/ST,DST,NYJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
Saints D/ST,DST,NO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2
Panthers D/ST,DST,CAR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1
Shedeur Sanders,QB,CLE,,146.9,232.1,1623.2,7.1,5.6,21.2,119.3,0.6,0,0,0,0,0,0,0,0,0,0,0,96.5
Kirk Cousins,QB,LV,,78.4,118.1,832.6,4.2,2.7,5.7,11.1,0.3,0,0,0,0,0,0,0,0,0,0,0,46.2
Kaleb Johnson,RB,PIT,,0,0,0,0,0,8.6,35.8,0.2,0,0,0,0,0,0,0,0,0,0,0,4.8
Kene Nwangwu,RB,NYJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Isaac Guerendo,RB,SF,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Brashard Smith,RB,KC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bam Knight,RB,ARI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Dylan Laube,RB,LV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Rasheen Ali,RB,BAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Michael Penix Jr.,QB,ATL,Q,168.4,265,1886.3,9.5,5.1,19.3,76.9,0.9,0,0,0,0,0,0,0,0,0,0,0,114
Ja'Tavion Sanders,TE,CAR,,0,0,0,0,0,0,0,0,35.1,303.8,2.1,47,0,0,0,0,0,0,0,77.7
Colby Parkinson,TE,LAR,,0,0,0,0,0,0,0,0,24,249.1,2.7,33.7,0,0,0,0,0,0,0,64.6
Darnell Washington,TE,PIT,,0,0,0,0,0,0,0,0,31,304.2,1.9,45.3,0,0,0,0,0,0,0,72.3
Dawson Knox,TE,BUF,,0,0,0,0,0,0,0,0,24.9,265.1,2.8,35.8,0,0,0,0,0,0,0,68.3
J.J. McCarthy,QB,MIN,,54.5,85.7,598.8,3.4,2.3,9.8,43.8,0.6,0,0,0,0,0,0,0,0,0,0,0,39.9
Carson Beck,QB,ARI,,40.8,66.3,448.4,2.5,1.5,6.6,29.2,0.3,0,0,0,0,0,0,0,0,0,0,0,28.9
Justin Fields,QB,KC,,12.8,20.6,140.2,0.9,0.4,2.8,15.3,0.2,0,0,0,0,0,0,0,0,0,0,0,10.6
Joe Flacco,QB,CIN,,15.2,24.6,164.5,1.3,0.7,0.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,10.5
Mac Jones,QB,SF,,14.7,22.4,145.7,0.9,0.6,0.9,2.2,0,0,0,0,0,0,0,0,0,0,0,0,8.6
Jacob Saylors,RB,DET,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
DeeJay Dallas,RB,JAX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Josh Williams,RB,TB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Elijah Arroyo,TE,SEA,,0,0,0,0,0,0,0,0,24.1,264.2,1.7,35.3,0,0,0,0,0,0,0,60.6
Eli Stowers,TE,PHI,,0,0,0,0,0,4.6,19.9,0.2,14.3,142.9,1,19.7,0,0,0,0,0,0,0,37.7
Mason Taylor,TE,NYJ,,0,0,0,0,0,0,0,0,27.6,231.6,1.1,37.2,0,0,0,0,0,0,0,57.5
Theo Johnson,TE,NYG,,0,0,0,0,0,0,0,0,25.8,272,1.6,38.3,0,0,0,0,0,0,0,62.6
Tyler Higbee,TE,LAR,,0,0,0,0,0,0,0,0,15.3,154.4,1.3,22.5,0,0,0,0,0,0,0,38.1
Max Klare,TE,LAR,,0,0,0,0,0,0,0,0,4,38.2,0.4,5.6,0,0,0,0,0,0,0,10
Tommy Tremble,TE,CAR,,0,0,0,0,0,0,0,0,25.7,252,1.9,36.6,0,0,0,0,0,0,0,62.3
Noah Gray,TE,KC,,0,0,0,0,0,0,0,0,26.1,261.7,1.4,38,0,0,0,0,0,0,0,60.6
Cole Kmet,TE,CHI,,0,0,0,0,0,0,0,0,21.7,219.3,1.7,30.8,0,0,0,0,0,0,0,53.6
Noah Fant,TE,NO,,0,0,0,0,0,0,0,0,21.3,180,1,27.4,0,0,0,0,0,0,0,45
Austin Hooper,TE,ATL,,0,0,0,0,0,0,0,0,20.5,181,0.8,27.4,0,0,0,0,0,0,0,43.4
Elijah Higgins,TE,ARI,,0,0,0,0,0,0,0,0,20.9,182.2,0.7,28.6,0,0,0,0,0,0,0,43
Jameis Winston,QB,NYG,,13.6,22.3,163.4,0.9,0.9,0.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,8.7
Ty Simpson,QB,LAR,,13.5,21.9,146.4,1.2,0.6,1.1,4.8,0.1,0,0,0,0,0,0,0,0,0,0,0,10
Jarrett Stidham,QB,DEN,,13.8,22.2,161.4,1.1,0.6,1.6,6.8,0,0,0,0,0,0,0,0,0,0,0,0,10.4
Nick Mullens,QB,JAX,,15.4,23.7,179.3,1.1,0.8,1.1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,10.3
Jake Browning,QB,TB,,14.6,21.9,162.9,1.1,0.7,1.3,5.5,0.1,0,0,0,0,0,0,0,0,0,0,0,10.3
Tommy DeVito,QB,NE,,14.6,22.5,149.8,1,0.4,1.9,9.5,0.1,0,0,0,0,0,0,0,0,0,0,0,10.3
Marcus Mariota,QB,WSH,,14.3,22.6,166.2,1,0.7,1.8,9.8,0.1,0,0,0,0,0,0,0,0,0,0,0,10.2
Tyson Bagent,QB,CHI,,14.2,22.1,156,1,0.5,1.5,5.9,0.1,0,0,0,0,0,0,0,0,0,0,0,10.1
Sam Howell,QB,DAL,,13.9,22,144.8,1,0.7,1.3,7,0.1,0,0,0,0,0,0,0,0,0,0,0,9.6
Charlie Smyth,K,NO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.7
Wil Lutz,K,DEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.7
Tyler Bass,K,BUF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.7
Dominic Zvada,K,NYG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.4
Blake Grupe,K,IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.8
Jake Moody,K,WSH,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.5
Andy Borregales,K,NE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
Zane Gonzalez,K,MIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.4
Matt Gay,K,LV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.2
Ryan Fitzgerald,K,CAR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.2
Joey Slye,K,TEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.1
Chad Ryland,K,ARI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7
Andre Szmyt,K,CLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.5
Jason Sanders,K,NYJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.3
Vikings D/ST,DST,MIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3
Giants D/ST,DST,NYG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.1
Titans D/ST,DST,TEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
Cowboys D/ST,DST,DAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8
Commanders D/ST,DST,WSH,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.7
Falcons D/ST,DST,ATL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Raiders D/ST,DST,LV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.2
Bills D/ST,DST,BUF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5
Cardinals D/ST,DST,ARI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7
Dolphins D/ST,DST,MIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7
Jaylin Lane,WR,WSH,,0,0,0,0,0,0,0,0,22.6,279.2,1.8,36.1,0,0,0,0,0,0,0,63.6
DeMario Douglas,WR,NE,,0,0,0,0,0,4.1,21.4,0.2,22.7,271.1,1.5,31.1,0,0,0,0,0,0,0,61.5
Devaughn Vele,WR,NO,,0,0,0,0,0,0,0,0,25.2,257.7,1.7,38.3,0,0,0,0,0,0,0,60.8
Nick Westbrook-Ikhine,WR,IND,,0,0,0,0,0,0,0,0,21.6,269.6,2,36.7,0,0,0,0,0,0,0,60.4
Ashton Dulin,WR,IND,,0,0,0,0,0,4.2,26.4,0.2,20.3,248.9,1.1,31.4,0,0,0,0,0,0,0,55.7
Tutu Atwell,WR,MIA,,0,0,0,0,0,2.1,11.3,0.1,20.4,291.7,0.4,35.2,0,0,0,0,0,0,0,53.4
Kevin Coleman Jr.,WR,MIA,,0,0,0,0,0,0,0,0,21.1,270.5,0.7,35.2,0,0,0,0,0,0,0,51.8
Hollywood Brown,WR,PHI,,0,0,0,0,0,0,0,0,18.6,233.1,1.5,29.5,0,0,0,0,0,0,0,50.8
Troy Franklin,WR,DEN,,0,0,0,0,0,2,10.6,0.1,17,215.8,1.8,28.2,0,0,0,0,0,0,0,50.7
Kendrick Bourne,WR,ARI,,0,0,0,0,0,0,0,0,22.8,239.4,0.7,34.4,0,0,0,0,0,0,0,50.3
Kalif Raymond,WR,CHI,,0,0,0,0,0,4.6,27.2,0.2,19.2,187,0.9,25.7,0,0,0,0,0,0,0,48
Luke McCaffrey,WR,WSH,,0,0,0,0,0,0,0,0,17.5,200.7,1.2,25.8,0,0,0,0,0,0,0,45.2
Kyle Juszczyk,RB,SF,,0,0,0,0,0,4.4,18.6,0.2,20.4,162.4,1,26.3,0,0,0,0,0,0,0,45
Joshua Palmer,WR,BUF,,0,0,0,0,0,0,0,0,16.9,205.5,1.2,27.4,0,0,0,0,0,0,0,44.8
Cyrus Allen,WR,KC,Q,0,0,0,0,0,0,0,0,16.2,202.8,1.3,27.2,0,0,0,0,0,0,0,43.9
Skyler Bell,WR,BUF,,0,0,0,0,0,0,0,0,15.1,205.5,1.2,25.6,0,0,0,0,0,0,0,42.7
Bryce Lance,WR,NO,,0,0,0,0,0,0,0,0,16.4,204.4,0.9,27.4,0,0,0,0,0,0,0,42.2
Jordan Whittington,WR,LAR,,0,0,0,0,0,2.3,12.1,0.1,15,171.9,1.2,22.5,0,0,0,0,0,0,0,41.6
Erick All Jr.,TE,CIN,,0,0,0,0,0,0,0,0,17.3,155.7,1.2,22.9,0,0,0,0,0,0,0,40.1
Will Kacmarek,TE,MIA,,0,0,0,0,0,0,0,0,18.1,174.6,0.8,25.1,0,0,0,0,0,0,0,39.9
Drew Sample,TE,CIN,,0,0,0,0,0,0,0,0,17.3,146.3,1.2,22.9,0,0,0,0,0,0,0,38.7
Josh Oliver,TE,MIN,Q,0,0,0,0,0,0,0,0,16.6,150.8,1.1,22.1,0,0,0,0,0,0,0,38.4
Eli Raridon,TE,NE,,0,0,0,0,0,0,0,0,15.6,150.6,1.1,20.8,0,0,0,0,0,0,0,37
Zavion Thomas,WR,CHI,,0,0,0,0,0,0,0,0,12.5,153.6,1.2,20.6,0,0,0,0,0,0,0,36.2
Charlie Kolar,TE,LAC,,0,0,0,0,0,0,0,0,14.7,148,1.1,21.2,0,0,0,0,0,0,0,36.1
Odell Beckham Jr.,WR,NYG,,0,0,0,0,0,0.3,1.4,0,13.3,164.3,0.9,21.8,0,0,0,0,0,0,0,35.2
Devontez Walker,WR,BAL,,0,0,0,0,0,0,0,0,11.6,166.4,1.2,18.7,0,0,0,0,0,0,0,35.1
Mitchell Evans,TE,CAR,Q,0,0,0,0,0,0,0,0,15,144.2,0.9,20.9,0,0,0,0,0,0,0,35
Cade Stover,TE,HOU,,0,0,0,0,0,4.2,9.6,0.1,15.5,134.1,0.7,21.9,0,0,0,0,0,0,0,34.8
John Bates,TE,WSH,,0,0,0,0,0,0,0,0,14.7,133.6,1.1,20.6,0,0,0,0,0,0,0,34.5
Malachi Fields,WR,NYG,,0,0,0,0,0,0,0,0,13.2,157.5,0.9,20.3,0,0,0,0,0,0,0,34.1
Xavier Hutchinson,WR,HOU,,0,0,0,0,0,2.1,12.4,0.1,12.5,152.1,0.7,21.9,0,0,0,0,0,0,0,33.6
Dont'e Thornton Jr.,WR,LV,,0,0,0,0,0,0,0,0,12.1,167.5,0.6,21.7,0,0,0,0,0,0,0,32.3
Olamide Zaccheaus,WR,ATL,,0,0,0,0,0,0,0,0,14.3,142.2,0.6,21.9,0,0,0,0,0,0,0,32.3
Chimere Dike,WR,TEN,,0,0,0,0,0,10.1,50.2,0.6,7.1,73.7,0.5,11,0,0,0,0,0,0,0,30.5
Isaiah Bond,WR,CLE,,0,0,0,0,0,4.3,23.5,0.1,9.9,130.1,0.8,18.1,0,0,0,0,0,0,0,30.5
Tanner Hudson,TE,CIN,,0,0,0,0,0,0,0,0,13.1,110.2,0.9,17.2,0,0,0,0,0,0,0,29.3
Konata Mumpfield,WR,LAR,,0,0,0,0,0,0,0,0,9.9,126.7,1.1,16.9,0,0,0,0,0,0,0,29.3
Adam Trautman,TE,DEN,,0,0,0,0,0,0,0,0,11.7,113,1,16.9,0,0,0,0,0,0,0,28.8
Mack Hollins,WR,NE,,0,0,0,0,0,0,0,0,10.8,126.7,0.8,15.6,0,0,0,0,0,0,0,28.1
Luke Schoonmaker,TE,DAL,,0,0,0,0,0,0,0,0,11.4,110.2,0.9,17,0,0,0,0,0,0,0,27.7
Jackson Hawes,TE,BUF,,0,0,0,0,0,0,0,0,11.1,110.2,0.9,15.3,0,0,0,0,0,0,0,27.5
Brenen Thompson,WR,LAC,,0,0,0,0,0,2.1,11.3,0.1,9.5,121,0.7,15.9,0,0,0,0,0,0,0,27.4
Mo Alie-Cox,TE,IND,,0,0,0,0,0,0,0,0,10.8,111,0.9,15.7,0,0,0,0,0,0,0,27.2
KeAndre Lambert-Smith,WR,LAC,,0,0,0,0,0,0,0,0,9.6,121,0.9,15.9,0,0,0,0,0,0,0,27
